id	compound	class	paraphrase	correct	score
38	apple juice	PRODUCTION	apple juice is a juice that produces apples	0	4.305021286010742
38	apple juice	CONT-R	apple juice is a juice that contains apples	0	3.737788677215576
38	apple juice	TOPIC-R	apple juice is a juice that is about apples	0	4.371889114379883
38	apple juice	LOCATION	apple juice is  a juice that is located in apples	0	4.3189287185668945
38	apple juice	PURPOSE	apple juice is a juice intended for apples	0	4.740752220153809
39	fruit juice	COMP-R	fruit juice is a juice that is composed of fruits	1	3.1787757873535156
39	fruit juice	PARTONOMY	fruit juice is a juice that is part of fruits	0	3.6731550693511963
39	fruit juice	USG-R	fruit juice is a juice that uses fruits	0	3.9539878368377686
39	fruit juice	PROD-R	fruit juice is  a juice that fruits produce	0	4.882691383361816
39	fruit juice	PRODUCTION	fruit juice is a juice that produces fruits	0	4.368686199188232
39	fruit juice	CONT-R	fruit juice is a juice that contains fruits	0	3.586552381515503
39	fruit juice	TOPIC-R	fruit juice is a juice that is about fruits	0	4.371960639953613
39	fruit juice	LOCATION	fruit juice is  a juice that is located in fruits	0	4.400909423828125
39	fruit juice	PURPOSE	fruit juice is a juice intended for fruits	0	4.891337871551514
40	wish list	COMP-R	wish list is a list that is composed of wishes	1	3.2268922328948975
40	wish list	PARTONOMY	wish list is a list that is part of wishes	0	3.8136537075042725
40	wish list	USG-R	wish list is a list that uses wishes	0	4.095800399780273
40	wish list	PROD-R	wish list is  a list that wishes produce	0	5.433602333068848
40	wish list	PRODUCTION	wish list is a list that produces wishes	0	4.332536220550537
40	wish list	CONT-R	wish list is a list that contains wishes	0	3.2032220363616943
40	wish list	TOPIC-R	wish list is a list that is about wishes	0	3.79894757270813
40	wish list	LOCATION	wish list is  a list that is located in wishes	0	4.571408271789551
40	wish list	PURPOSE	wish list is a list intended for wishes	0	4.279867172241211
41	grocery list	COMP-R	grocery list is a list that is composed of groceries	1	2.980560302734375
41	grocery list	PARTONOMY	grocery list is a list that is part of groceries	0	3.334632158279419
41	grocery list	USG-R	grocery list is a list that uses groceries	0	4.007057189941406
41	grocery list	PROD-R	grocery list is  a list that groceries produce	0	5.239582061767578
41	grocery list	PRODUCTION	grocery list is a list that produces groceries	0	4.130926132202148
41	grocery list	CONT-R	grocery list is a list that contains groceries	0	3.1851966381073
41	grocery list	TOPIC-R	grocery list is a list that is about groceries	0	3.52085542678833
41	grocery list	LOCATION	grocery list is  a list that is located in groceries	0	4.289504051208496
41	grocery list	PURPOSE	grocery list is a list intended for groceries	0	3.8283016681671143
42	to-do list	COMP-R	to-do list is a list that is composed of to-dos	1	2.854632616043091
42	to-do list	PARTONOMY	to-do list is a list that is part of to-dos	0	3.0855367183685303
42	to-do list	USG-R	to-do list is a list that uses to-dos	0	3.133514404296875
42	to-do list	PROD-R	to-do list is  a list that to-dos produce	0	4.38835334777832
42	to-do list	PRODUCTION	to-do list is a list that produces to-dos	0	3.5377979278564453
42	to-do list	CONT-R	to-do list is a list that contains to-dos	0	2.8451240062713623
42	to-do list	TOPIC-R	to-do list is a list that is about to-dos	0	3.1168642044067383
42	to-do list	LOCATION	to-do list is  a list that is located in to-dos	0	3.5451197624206543
42	to-do list	PURPOSE	to-do list is a list intended for to-dos	0	3.375129222869873
43	corn meal	COMP-R	corn meal is a meal that is composed of corn	1	3.0800068378448486
43	corn meal	PARTONOMY	corn meal is a meal that is part of corn	0	3.7184860706329346
43	corn meal	USG-R	corn meal is a meal that uses corn	0	3.770021438598633
43	corn meal	PROD-R	corn meal is  a meal that corn produces	0	5.60249137878418
43	corn meal	PRODUCTION	corn meal is a meal that produces corn	0	4.642341613769531
43	corn meal	CONT-R	corn meal is a meal that contains corn	0	3.449887752532959
43	corn meal	TOPIC-R	corn meal is a meal that is about corn	0	4.169437885284424
43	corn meal	LOCATION	corn meal is  a meal that is located in corn	0	4.546117305755615
43	corn meal	PURPOSE	corn meal is a meal intended for corn	0	4.644511699676514
44	soybean meal	COMP-R	soybean meal is a meal that is composed of soybean	1	3.138032913208008
44	soybean meal	PARTONOMY	soybean meal is a meal that is part of soybean	0	3.5324409008026123
44	soybean meal	USG-R	soybean meal is a meal that uses soybean	0	3.6107280254364014
44	soybean meal	PROD-R	soybean meal is  a meal that soybean produces	0	5.259518146514893
44	soybean meal	PRODUCTION	soybean meal is a meal that produces soybean	0	4.360067844390869
44	soybean meal	CONT-R	soybean meal is a meal that contains soybean	0	3.375650644302368
44	soybean meal	TOPIC-R	soybean meal is a meal that is about soybean	0	4.037678241729736
44	soybean meal	LOCATION	soybean meal is  a meal that is located in soybean	0	4.442894458770752
44	soybean meal	PURPOSE	soybean meal is a meal intended for soybean	0	4.381916046142578
45	gold medal	COMP-R	gold medal is a medal that is composed of gold	1	3.327327013015747
45	gold medal	PARTONOMY	gold medal is a medal that is part of gold	0	3.702648162841797
45	gold medal	USG-R	gold medal is a medal that uses gold	0	4.5037713050842285
45	gold medal	PROD-R	gold medal is  a medal that gold produces	0	5.774205684661865
45	gold medal	PRODUCTION	gold medal is a medal that produces gold	0	4.835042953491211
45	gold medal	CONT-R	gold medal is a medal that contains gold	0	4.1295270919799805
45	gold medal	TOPIC-R	gold medal is a medal that is about gold	0	4.362934112548828
45	gold medal	LOCATION	gold medal is  a medal that is located in gold	0	4.3921098709106445
45	gold medal	PURPOSE	gold medal is a medal intended for gold	0	4.747225284576416
46	wire mesh	COMP-R	wire mesh is a mesh that is composed of wires	1	2.514070510864258
46	wire mesh	PARTONOMY	wire mesh is a mesh that is part of wires	0	3.801130533218384
46	wire mesh	USG-R	wire mesh is a mesh that uses wires	0	3.2021172046661377
46	wire mesh	PROD-R	wire mesh is  a mesh that wires produce	0	5.58980655670166
46	wire mesh	PRODUCTION	wire mesh is a mesh that produces wires	0	4.093193054199219
46	wire mesh	CONT-R	wire mesh is a mesh that contains wires	0	2.9902970790863037
46	wire mesh	TOPIC-R	wire mesh is a mesh that is about wires	0	3.9252407550811768
46	wire mesh	LOCATION	wire mesh is  a mesh that is located in wires	0	4.557493209838867
46	wire mesh	PURPOSE	wire mesh is a mesh intended for wires	0	4.941622257232666
47	soy milk	COMP-R	soy milk is a milk that is composed of soy	1	3.3399665355682373
47	soy milk	PARTONOMY	soy milk is a milk that is part of soy	0	3.722677230834961
47	soy milk	USG-R	soy milk is a milk that uses soy	0	3.758469343185425
47	soy milk	PROD-R	soy milk is  a milk that soy produces	0	5.300215244293213
47	soy milk	PRODUCTION	soy milk is a milk that produces soy	0	4.61860466003418
47	soy milk	CONT-R	soy milk is a milk that contains soy	0	3.674482822418213
47	soy milk	TOPIC-R	soy milk is a milk that is about soy	0	4.356760025024414
47	soy milk	LOCATION	soy milk is  a milk that is located in soy	0	4.47934103012085
47	soy milk	PURPOSE	soy milk is a milk intended for soy	0	4.218720436096191
48	flour mixture	COMP-R	flour mixture is a mixture that is composed of flours	1	2.8423938751220703
48	flour mixture	PARTONOMY	flour mixture is a mixture that is part of flours	0	3.4273784160614014
48	flour mixture	USG-R	flour mixture is a mixture that uses flours	0	3.5408241748809814
48	flour mixture	PROD-R	flour mixture is  a mixture that flours produce	0	4.827646732330322
48	flour mixture	PRODUCTION	flour mixture is a mixture that produces flours	0	4.031493186950684
48	flour mixture	CONT-R	flour mixture is a mixture that contains flours	0	3.032358407974243
48	flour mixture	TOPIC-R	flour mixture is a mixture that is about flours	0	4.043812274932861
48	flour mixture	LOCATION	flour mixture is  a mixture that is located in flours	0	4.365373134613037
48	flour mixture	PURPOSE	flour mixture is a mixture intended for flours	0	4.178502559661865
49	soybean oil	COMP-R	soybean oil is an oil that is composed of soybean	1	3.4826183319091797
49	soybean oil	PARTONOMY	soybean oil is an oil that is part of soybean	0	3.6020286083221436
49	soybean oil	USG-R	soybean oil is an oil that uses soybean	0	4.02815580368042
49	soybean oil	PROD-R	soybean oil is  an oil that soybean produces	0	4.9752936363220215
49	soybean oil	PRODUCTION	soybean oil is an oil that produces soybean	0	4.376252174377441
49	soybean oil	CONT-R	soybean oil is an oil that contains soybean	0	4.067638397216797
49	soybean oil	TOPIC-R	soybean oil is an oil that is about soybean	0	4.222276210784912
49	soybean oil	LOCATION	soybean oil is  an oil that is located in soybean	0	4.131234645843506
49	soybean oil	PURPOSE	soybean oil is an oil intended for soybean	0	4.726751804351807
50	iron ore	COMP-R	iron ore is an ore that is composed of iron	1	3.123811721801758
50	iron ore	PARTONOMY	iron ore is an ore that is part of iron	0	3.4689671993255615
50	iron ore	USG-R	iron ore is an ore that uses iron	0	3.7481753826141357
50	iron ore	PROD-R	iron ore is  an ore that iron produces	0	5.325456619262695
50	iron ore	PRODUCTION	iron ore is an ore that produces iron	0	3.556147575378418
50	iron ore	CONT-R	iron ore is an ore that contains iron	0	2.7591137886047363
50	iron ore	TOPIC-R	iron ore is an ore that is about iron	0	3.7851719856262207
50	iron ore	LOCATION	iron ore is  an ore that is located in iron	0	4.377381801605225
50	iron ore	PURPOSE	iron ore is an ore intended for iron	0	4.193607330322266
51	battery pack	COMP-R	battery pack is a pack that is composed of batteries	1	3.6886749267578125
51	battery pack	PARTONOMY	battery pack is a pack that is part of batteries	0	4.1018266677856445
51	battery pack	USG-R	battery pack is a pack that uses batteries	0	4.140824794769287
51	battery pack	PROD-R	battery pack is  a pack that batteries produce	0	5.645501136779785
51	battery pack	PRODUCTION	battery pack is a pack that produces batteries	0	4.793604850769043
51	battery pack	CONT-R	battery pack is a pack that contains batteries	0	3.851231575012207
51	battery pack	TOPIC-R	battery pack is a pack that is about batteries	0	4.761422157287598
51	battery pack	LOCATION	battery pack is  a pack that is located in batteries	0	4.592423439025879
51	battery pack	PURPOSE	battery pack is a pack intended for batteries	0	4.879083633422852
52	potato pancake	COMP-R	potato pancake is a pancake that is composed of potatoes	1	3.5105996131896973
52	potato pancake	PARTONOMY	potato pancake is a pancake that is part of potatoes	0	4.224404811859131
52	potato pancake	USG-R	potato pancake is a pancake that uses potatoes	0	3.941101551055908
52	potato pancake	PROD-R	potato pancake is  a pancake that potatoes produce	0	5.836190223693848
52	potato pancake	PRODUCTION	potato pancake is a pancake that produces potatoes	0	4.81411600112915
52	potato pancake	CONT-R	potato pancake is a pancake that contains potatoes	0	3.8241772651672363
52	potato pancake	TOPIC-R	potato pancake is a pancake that is about potatoes	0	4.600200653076172
52	potato pancake	LOCATION	potato pancake is  a pancake that is located in potatoes	0	5.015204429626465
52	potato pancake	PURPOSE	potato pancake is a pancake intended for potatoes	0	5.117717742919922
53	apple pie	COMP-R	apple pie is a pie that is composed of apples	1	2.800412893295288
53	apple pie	PARTONOMY	apple pie is a pie that is part of apples	0	3.590696096420288
53	apple pie	USG-R	apple pie is a pie that uses apples	0	3.293994665145874
53	apple pie	PROD-R	apple pie is  a pie that apples produce	0	5.388517379760742
53	apple pie	PRODUCTION	apple pie is a pie that produces apples	0	4.1458258628845215
53	apple pie	CONT-R	apple pie is a pie that contains apples	0	2.9867846965789795
53	apple pie	TOPIC-R	apple pie is a pie that is about apples	0	3.864068031311035
53	apple pie	LOCATION	apple pie is  a pie that is located in apples	0	4.362364292144775
53	apple pie	PURPOSE	apple pie is a pie intended for apples	0	4.282294750213623
54	compost pile	COMP-R	compost pile is a pile that is composed of compost	1	3.2167389392852783
54	compost pile	PARTONOMY	compost pile is a pile that is part of compost	0	3.6377365589141846
54	compost pile	USG-R	compost pile is a pile that uses compost	0	4.0316691398620605
54	compost pile	PROD-R	compost pile is  a pile that compost produces	0	5.250926494598389
54	compost pile	PRODUCTION	compost pile is a pile that produces compost	0	4.009199619293213
54	compost pile	CONT-R	compost pile is a pile that contains compost	0	3.6507952213287354
54	compost pile	TOPIC-R	compost pile is a pile that is about compost	0	4.503621578216553
54	compost pile	LOCATION	compost pile is  a pile that is located in compost	0	4.311898231506348
54	compost pile	PURPOSE	compost pile is a pile intended for compost	0	4.418428421020508
55	tin plate	COMP-R	tin plate is a plate that is composed of tin	1	3.408034086227417
55	tin plate	PARTONOMY	tin plate is a plate that is part of tin	0	3.7579972743988037
55	tin plate	USG-R	tin plate is a plate that uses tin	0	4.1749043464660645
55	tin plate	PROD-R	tin plate is  a plate that tin produces	0	5.966189384460449
55	tin plate	PRODUCTION	tin plate is a plate that produces tin	0	4.50515079498291
55	tin plate	CONT-R	tin plate is a plate that contains tin	0	3.911914825439453
55	tin plate	TOPIC-R	tin plate is a plate that is about tin	0	4.363400459289551
55	tin plate	LOCATION	tin plate is  a plate that is located in tin	0	4.577536582946777
55	tin plate	PURPOSE	tin plate is a plate intended for tin	0	4.749238014221191
56	paper product	COMP-R	paper product is a product that is composed of paper	1	2.8798375129699707
56	paper product	PARTONOMY	paper product is a product that is part of paper	0	3.2883458137512207
56	paper product	USG-R	paper product is a product that uses paper	0	3.4297471046447754
56	paper product	PROD-R	paper product is  a product that paper produces	0	5.445189476013184
56	paper product	PRODUCTION	paper product is a product that produces paper	0	3.700864791870117
56	paper product	CONT-R	paper product is a product that contains paper	0	3.505275011062622
56	paper product	TOPIC-R	paper product is a product that is about paper	0	3.8296191692352295
56	paper product	LOCATION	paper product is  a product that is located in paper	0	4.261867046356201
56	paper product	PURPOSE	paper product is a product intended for paper	0	4.232537269592285
